1             7.17648             7.17648                   0
2             6.60172              6.8891            0.287382
3             7.04543             6.94121             0.17391
4             6.92249             6.93653            0.123062
5             7.65485             7.08019            0.172413
6             7.12718             7.08802            0.140992
7             6.99337              7.0745            0.119925
8             7.01498             7.06706            0.104124
9             7.19943             7.08177            0.092999
10             7.47785             7.12138           0.0921294
11             6.17665             7.03549            0.119669
12             8.08958             7.12333            0.140178
13             6.96766             7.11136              0.1295
14             6.50825             7.06828            0.127398
15             6.54909             7.03367            0.123548
16             7.46522             7.06064            0.118675
17             6.81394             7.04613            0.112416
18             7.26935             7.05853             0.10671
19             6.40852             7.02432            0.106577
20             7.47139             7.04667             0.10355
1             6.83729             6.83729                   0
2             6.37348             6.60538            0.231908
3             6.93398             6.71492            0.172987
4             6.54313             6.67197            0.129641
5             6.82028             6.70163            0.104708
6             6.99866             6.75114           0.0987924
7             6.34884             6.69367            0.101362
8             6.49584             6.66894           0.0911989
9              6.6886             6.67112           0.0804596
10             6.75735             6.67975             0.07248
11             5.37115             6.56078            0.135832
12             6.88425             6.58774            0.126893
13             6.40382             6.57359            0.117579
14              6.0599              6.5369            0.114875
15             5.98665             6.50021            0.113059
16             6.91656             6.52624            0.108911
17             6.36547             6.51678            0.102741
18             6.52736             6.51737           0.0968665
19             6.27459             6.50459           0.0925132
20             6.76052             6.51739           0.0886937
1              6.6249              6.6249                   0
2              5.7774             6.20115             0.42375
3             6.54938             6.31723            0.270793
4             6.31949             6.31779             0.19148
5             6.23284              6.3008             0.14929
6             6.23768             6.29028            0.122348
7             5.77429             6.21657            0.126987
8              6.0707             6.19834            0.111476
9             6.37237             6.21767            0.100196
10             6.77517             6.27342            0.105544
11             4.77098             6.13684            0.166643
12             6.43925             6.16204            0.154197
13             5.99029             6.14883            0.142454
14             5.64207             6.11263            0.136764
15              5.4989             6.07171            0.133733
16             6.35937             6.08969            0.126381
17             5.99041             6.08385            0.118858
18             6.17186             6.08874            0.112167
19             5.65935             6.06614             0.10848
20             6.34893             6.08028             0.10388
