0 1.53059 1.53059 0 
1 1.46593 1.49826 0.0323312 
2 1.55751 1.51801 0.0271762 
3 1.47233 1.50659 0.0223541 
4 1.53434 1.51214 0.0181832 
5 1.46087 1.50359 0.0171297 
6 1.49468 1.50232 0.0145331 
7 1.5212 1.50468 0.0128054 
8 1.44552 1.49811 0.013067 
9 1.55265 1.50356 0.0128974 
10 1.51181 1.50431 0.0116902 
11 1.52234 1.50581 0.0107768 
12 1.41893 1.49913 0.0119558 
13 1.52569 1.50103 0.0112304 
14 1.49316 1.5005 0.010468 
15 1.50642 1.50087 0.00979893 
16 1.51189 1.50152 0.00922725 
17 1.56202 1.50488 0.00932622 
18 1.51166 1.50524 0.00882893 
19 1.50536 1.50525 0.00837586 
20 1.48172 1.50413 0.00804542 
21 1.54242 1.50587 0.00786603 
22 1.47423 1.50449 0.00764104 
23 1.48417 1.50364 0.00736456 
24 1.47643 1.50256 0.00714719 
25 1.48581 1.50191 0.00689695 
26 1.48954 1.50145 0.00665239 
27 1.53957 1.50281 0.00655335 
28 1.56514 1.50496 0.00667856 
29 1.46558 1.50365 0.00658431 
30 1.5049 1.50369 0.0063685 
31 1.46804 1.50258 0.00626612 
32 1.48483 1.50204 0.00609703 
33 1.50923 1.50225 0.00591877 
34 1.4907 1.50192 0.00575664 
35 1.47433 1.50115 0.00564671 
36 1.51382 1.5015 0.00550263 
37 1.5631 1.50312 0.00559588 
38 1.55241 1.50438 0.00559514 
39 1.48119 1.5038 0.0054842 
40 1.44468 1.50236 0.00553974 
41 1.46723 1.50152 0.00547055 
42 1.48657 1.50118 0.00535312 
43 1.5287 1.5018 0.00526733 
44 1.45905 1.50085 0.00523584 
45 1.41805 1.49905 0.0054279 
46 1.49409 1.49895 0.00531221 
47 1.48914 1.49874 0.00520437 
48 1.51931 1.49916 0.00511431 
49 1.47566 1.49869 0.00503298 
50 1.42386 1.49722 0.0051469 
51 1.53928 1.49803 0.00511134 
52 1.43044 1.49676 0.00517363 
53 1.53314 1.49743 0.00512143 
54 1.54115 1.49823 0.00508989 
55 1.55638 1.49926 0.00510492 
56 1.55991 1.50033 0.00512621 
57 1.48952 1.50014 0.0050405 
58 1.4234 1.49884 0.00512221 
59 1.45603 1.49813 0.0050864 
60 1.47608 1.49777 0.00501536 
61 1.49759 1.49776 0.00493381 
62 1.48746 1.4976 0.00485761 
63 1.4782 1.4973 0.00479071 
64 1.62067 1.49919 0.005084 
65 1.4693 1.49874 0.00502683 
66 1.56413 1.49972 0.00504649 
67 1.48484 1.4995 0.00497654 
68 1.47498 1.49914 0.00491675 
69 1.49482 1.49908 0.00484639 
70 1.4885 1.49893 0.00477997 
71 1.54599 1.49959 0.00475822 
72 1.37285 1.49785 0.00500346 
73 1.46032 1.49734 0.00496138 
74 1.49877 1.49736 0.00489482 
75 1.49456 1.49733 0.00483012 
76 1.51982 1.49762 0.00477593 
77 1.4974 1.49761 0.0047143 
78 1.5166 1.49786 0.00466045 
79 1.53725 1.49835 0.0046281 
80 1.5102 1.49849 0.00457294 
81 1.51217 1.49866 0.00451991 
82 1.53937 1.49915 0.00449198 
83 1.52542 1.49946 0.00444918 
84 1.51212 1.49961 0.00439905 
85 1.44759 1.49901 0.00438948 
86 1.53536 1.49943 0.00435881 
87 1.51889 1.49965 0.00431466 
88 1.56806 1.50042 0.00433461 
89 1.55198 1.50099 0.00432431 
90 1.49446 1.50092 0.00427712 
91 1.54936 1.50144 0.00426303 
92 1.49625 1.50139 0.00421731 
93 1.46778 1.50103 0.00418749 
94 1.50773 1.5011 0.00414378 
95 1.52964 1.5014 0.00411115 
96 1.50748 1.50146 0.00406903 
97 1.50772 1.50152 0.0040278 
98 1.44138 1.50092 0.00403292 
99 1.493 1.50084 0.00399317 
