           0           0           0
  0.00231823           0           0
  0.00463647           0           0
   0.0069547           0           0
  0.00927294           0           0
   0.0115912           0           0
   0.0139094           0           0
   0.0162276           0           0
   0.0185459           0           0
   0.0208641           0           0
   0.0231823           0           0
   0.0255006           0           0
   0.0278188           0           0
    0.030137           0           0
   0.0324553           0           0
   0.0347735           0           0
   0.0370917           0           0
     0.03941           0           0
   0.0417282           0           0
   0.0440464           0           0
   0.0463647           0           0
   0.0486829           0           0
   0.0510011           0           0
   0.0533194           0           0
   0.0556376           0           0
   0.0579559           0           0
   0.0602741           0           0
   0.0625923           0           0
   0.0649106           0           0
   0.0672288           0           0
    0.069547           0           0
   0.0718653           0           0
   0.0741835           0           0
   0.0765017           0           0
     0.07882           0           0
   0.0811382           0           0
   0.0834564           0           0
   0.0857747           0           0
   0.0880929           0           0
   0.0904111           0           0
   0.0927294           0           0
   0.0950476           0           0
   0.0973658           0           0
   0.0996841           0           0
    0.102002           0           0
    0.104321           0           0
    0.106639           0           0
    0.108957           0           0
    0.111275           0           0
    0.113593           0           0
    0.115912           0           0
     0.11823           0           0
    0.120548           0           0
    0.122866           0           0
    0.125185           0           0
    0.127503           0           0
    0.129821           0           0
    0.132139           0           0
    0.134458           0           0
    0.136776           0           0
    0.139094           0           0
    0.141412           0           0
    0.143731           0           0
    0.146049           0           0
    0.148367           0           0
    0.150685           0           0
    0.153003           0           0
    0.155322           0           0
     0.15764           0           0
    0.159958           0           0
    0.162276           0           0
    0.164595           0           0
    0.166913           0           0
    0.169231           0           0
    0.171549           0           0
    0.173868           0           0
    0.176186           0           0
    0.178504           0           0
    0.180822           0           0
     0.18314           0           0
    0.185459           0           0
    0.187777           0           0
    0.190095           0           0
    0.192413           0           0
    0.194732           0           0
     0.19705           0           0
    0.199368           0           0
    0.201686           0           0
    0.204005           0           0
    0.206323           0           0
    0.208641           0           0
    0.210959           0           0
    0.213278           0           0
    0.215596           0           0
    0.217914           0           0
    0.220232           0           0
     0.22255           0           0
    0.224869           0           0
    0.227187           0           0
    0.229505           0           0
    0.231823           0           0
    0.234142           0           0
     0.23646           0           0
    0.238778           0           0
    0.241096           0           0
    0.243415           0           0
    0.245733           0           0
    0.248051           0           0
    0.250369           0           0
    0.252688           0           0
    0.255006           0           0
    0.257324           0           0
    0.259642           0           0
     0.26196           0           0
    0.264279           0           0
    0.266597           0           0
    0.268915           0           0
    0.271233           0           0
    0.273552           0           0
     0.27587           0           0
    0.278188           0           0
    0.280506           0           0
    0.282825           0           0
    0.285143           0           0
    0.287461           0           0
    0.289779           0           0
    0.292097           0           0
    0.294416           0           0
    0.296734           0           0
    0.299052           0           0
     0.30137           0           0
    0.303689           0           0
    0.306007           0           0
    0.308325           0           0
    0.310643           0           0
    0.312962           0           0
     0.31528           0           0
    0.317598           0           0
    0.319916           0           0
    0.322235           0           0
    0.324553           0           0
    0.326871           0           0
    0.329189           0           0
    0.331507           0           0
    0.333826           0           0
    0.336144           0           0
    0.338462           0           0
     0.34078           0           0
    0.343099           0           0
    0.345417           0           0
    0.347735           0           0
    0.350053           0           0
    0.352372           0           0
     0.35469           0           0
    0.357008           0           0
    0.359326           0           0
    0.361645           0           0
    0.363963           0           0
    0.366281           0           0
    0.368599           0           0
    0.370917           0           0
    0.373236           0           0
    0.375554           0           0
    0.377872           0           0
     0.38019           0           0
    0.382509           0           0
    0.384827           0           0
    0.387145           0           0
    0.389463           0           0
    0.391782           0           0
      0.3941           0           0
    0.396418           0           0
    0.398736           0           0
    0.401054           0           0
    0.403373           0           0
    0.405691           0           0
    0.408009           0           0
    0.410327           0           0
    0.412646           0           0
    0.414964           0           0
    0.417282           0           0
      0.4196           0           0
    0.421919           0           0
    0.424237           0           0
    0.426555           0           0
    0.428873           0           0
    0.431192           0           0
     0.43351           0           0
    0.435828           0           0
    0.438146           0           0
    0.440464           0           0
    0.442783           0           0
    0.445101           0           0
    0.447419           0           0
    0.449737           0           0
    0.452056           0           0
    0.454374           0           0
    0.456692           0           0
     0.45901           0           0
    0.461329           0           0
    0.463647           0           0
    0.465965           0           0
    0.468283           0           0
    0.470602           0           0
     0.47292           0           0
    0.475238           0           0
    0.477556           0           0
    0.479874           0           0
    0.482193           0           0
    0.484511           0           0
    0.486829           0           0
    0.489147           0           0
    0.491466           0           0
    0.493784           0           0
    0.496102           0           0
     0.49842           0           0
    0.500739           0           0
    0.503057           0           0
    0.505375           0           0
    0.507693           0           0
    0.510011           0           0
     0.51233           0           0
    0.514648           0           0
    0.516966           0           0
    0.519284           0           0
    0.521603           0           0
    0.523921           0           0
    0.526239           0           0
    0.528557           0           0
    0.530876           0           0
    0.533194           0           0
    0.535512           0           0
     0.53783           0           0
    0.540149           0           0
    0.542467           0           0
    0.544785           0           0
    0.547103           0           0
    0.549421           0           0
     0.55174           0           0
    0.554058           0           0
    0.556376           0           0
    0.558694           0           0
    0.561013           0           0
    0.563331           0           0
    0.565649           0           0
    0.567967           0           0
    0.570286           0           0
    0.572604           0           0
    0.574922           0           0
     0.57724           0           0
    0.579559           0           0
    0.581877           0           0
    0.584195           0           0
    0.586513           0           0
    0.588831           0           0
     0.59115           0           0
    0.593468           0           0
    0.595786           0           0
    0.598104           0           0
    0.600423           0           0
    0.602741           0           0
    0.605059           0           0
    0.607377           0           0
    0.609696           0           0
    0.612014           0           0
    0.614332           0           0
     0.61665           0           0
    0.618968           0           0
    0.621287           0           0
    0.623605           0           0
    0.625923           0           0
    0.628241           0           0
     0.63056           0           0
    0.632878           0           0
    0.635196           0           0
    0.637514           0           0
    0.639833           0           0
    0.642151           0           0
    0.644469           0           0
    0.646787           0           0
    0.649106           0           0
    0.651424           0           0
    0.653742           0           0
     0.65606           0           0
    0.658378           0           0
    0.660697           0           0
    0.663015           0           0
    0.665333           0           0
    0.667651           0           0
     0.66997           0           0
    0.672288           0           0
    0.674606           0           0
    0.676924           0           0
    0.679243           0           0
    0.681561           0           0
    0.683879           0           0
    0.686197           0           0
    0.688516           0           0
    0.690834           0           0
    0.693152           0           0
     0.69547           0           0
    0.697788           0           0
    0.700107           0           0
    0.702425           0           0
    0.704743           0           0
    0.707061           0           0
     0.70938           0           0
    0.711698           0           0
    0.714016           0           0
    0.716334           0           0
    0.718653           0           0
    0.720971           0           0
    0.723289           0           0
    0.725607           0           0
    0.727925           0           0
    0.730244           0           0
    0.732562           0           0
     0.73488           0           0
    0.737198           0           0
    0.739517           0           0
    0.741835           0           0
    0.744153           0           0
    0.746471           0           0
     0.74879           0           0
    0.751108           0           0
    0.753426           0           0
    0.755744           0           0
    0.758063           0           0
    0.760381           0           0
    0.762699           0           0
    0.765017           0           0
    0.767335           0           0
    0.769654           0           0
    0.771972           0           0
     0.77429           0           0
    0.776608           0           0
    0.778927           0           0
    0.781245           0           0
    0.783563           0           0
    0.785881           0           0
      0.7882           0           0
    0.790518           0           0
    0.792836           0           0
    0.795154           0           0
    0.797473           0           0
    0.799791           0           0
    0.802109           0           0
    0.804427           0           0
    0.806745           0           0
    0.809064           0           0
    0.811382           0           0
      0.8137           0           0
    0.816018           0           0
    0.818337           0           0
    0.820655           0           0
    0.822973           0           0
    0.825291           0           0
     0.82761           0           0
    0.829928           0           0
    0.832246           0           0
    0.834564           0           0
    0.836882           0           0
    0.839201           0           0
    0.841519           0           0
    0.843837           0           0
    0.846155           0           0
    0.848474           0           0
    0.850792           0           0
     0.85311           0           0
    0.855428           0           0
    0.857747           0           0
    0.860065           0           0
    0.862383           0           0
    0.864701           0           0
     0.86702           0           0
    0.869338           0           0
    0.871656           0           0
    0.873974           0           0
    0.876292           0           0
    0.878611           0           0
    0.880929 7.42715e-05  7.3525e-05
    0.883247 5.91061e-05 5.85121e-05
    0.885565 2.93987e-05 2.91033e-05
    0.887884 0.000124294   9.788e-05
    0.890202 7.27342e-05 5.14309e-05
     0.89252 5.06502e-05 3.83016e-05
    0.894838 0.000136769 8.69124e-05
    0.897157 0.000214837 0.000104269
    0.899475 0.000527207 0.000187479
    0.901793 0.000843458 0.000217054
    0.904111  0.00126929 0.000292111
     0.90643  0.00131193 0.000274385
    0.908748  0.00158445 0.000267654
    0.911066  0.00219447 0.000373256
    0.913384  0.00355832 0.000497881
    0.915702  0.00549957 0.000596218
    0.918021  0.00692191 0.000658158
    0.920339   0.0092282 0.000692329
    0.922657   0.0116061 0.000890685
    0.924975   0.0164934  0.00101215
    0.927294    0.022096  0.00130527
    0.929612    0.029417  0.00136995
     0.93193    0.038371  0.00179998
    0.934248    0.047368  0.00175371
    0.936567   0.0564597  0.00175968
    0.938885   0.0700585  0.00177787
    0.941203   0.0875251  0.00255849
    0.943521    0.107118  0.00265591
    0.945839    0.133891  0.00291182
    0.948158    0.158997  0.00282276
    0.950476    0.192835  0.00384158
    0.952794    0.228546  0.00331174
    0.955112    0.273275  0.00416031
    0.957431     0.31565  0.00467536
    0.959749    0.368974  0.00548393
    0.962067    0.420448  0.00580668
    0.964385    0.485582  0.00606215
    0.966704    0.552032  0.00586303
    0.969022    0.618148  0.00614155
     0.97134    0.697682  0.00570673
    0.973658    0.775627  0.00583026
    0.975977    0.865184  0.00656038
    0.978295    0.959765  0.00719464
    0.980613     1.06895  0.00810094
    0.982931     1.16879  0.00642832
    0.985249     1.29212  0.00858984
    0.987568      1.4059  0.00973792
    0.989886     1.52934  0.00931588
    0.992204     1.67667   0.0107602
    0.994522      1.8114   0.0100591
    0.996841     1.92294  0.00983894
    0.999159     2.08164    0.011346
     1.00148     2.22003   0.0116628
      1.0038     2.36926   0.0135897
     1.00611     2.50751   0.0133999
     1.00843     2.66298   0.0144834
     1.01075     2.80821   0.0129898
     1.01307     2.94592   0.0141908
     1.01539     3.09534   0.0139373
      1.0177     3.23114   0.0132415
     1.02002     3.38249   0.0131209
     1.02234     3.52457   0.0146951
     1.02466      3.6476   0.0121561
     1.02698     3.78614   0.0139954
      1.0293     3.89748   0.0153996
     1.03161     3.98308   0.0175038
     1.03393     4.09039   0.0168116
     1.03625     4.19352   0.0164516
     1.03857     4.29079   0.0123682
     1.04089     4.36151   0.0147933
     1.04321       4.435   0.0159383
     1.04552     4.53513   0.0160116
     1.04784     4.60179   0.0174068
     1.05016     4.64659   0.0165785
     1.05248     4.71254   0.0148165
      1.0548     4.74559   0.0153204
     1.05711     4.77751   0.0123149
     1.05943     4.81977   0.0134058
     1.06175     4.85634   0.0156028
     1.06407     4.87939   0.0149301
     1.06639     4.87341   0.0150632
     1.06871     4.89339   0.0147703
     1.07102      4.8849   0.0151241
     1.07334     4.88725   0.0131714
     1.07566     4.83551   0.0150171
     1.07798     4.80549   0.0136192
      1.0803     4.75924   0.0147126
     1.08262     4.73466   0.0159123
     1.08493     4.67913    0.011517
     1.08725     4.64555   0.0142249
     1.08957     4.59585    0.014826
     1.09189     4.55178   0.0162641
     1.09421     4.47016   0.0166122
     1.09652       4.401   0.0148934
     1.09884     4.31111     0.01378
     1.10116     4.22099   0.0141344
     1.10348     4.14818   0.0155258
      1.1058     4.07841   0.0142182
     1.10812     3.98033   0.0120736
     1.11043     3.88261   0.0126569
     1.11275     3.80281   0.0137479
     1.11507     3.71682   0.0148519
     1.11739     3.63135   0.0116945
     1.11971     3.54149   0.0122946
     1.12203     3.44567    0.014014
     1.12434     3.33825   0.0132762
     1.12666     3.24722   0.0141865
     1.12898     3.15246   0.0132981
      1.1313     3.07552   0.0135683
     1.13362     2.99212   0.0107862
     1.13593     2.89055  0.00904439
     1.13825     2.78906  0.00857155
     1.14057     2.70647   0.0114091
     1.14289     2.60685   0.0120134
     1.14521     2.50937   0.0128688
     1.14753     2.41425   0.0110153
     1.14984     2.33963   0.0113018
     1.15216     2.24426   0.0114963
     1.15448     2.18117   0.0127907
      1.1568     2.08318   0.0114466
     1.15912     1.99315  0.00843789
     1.16144     1.90036   0.0108005
     1.16375     1.82514  0.00965908
     1.16607     1.75175  0.00809529
     1.16839     1.65627  0.00833526
     1.17071     1.59827  0.00899411
     1.17303     1.52745  0.00914508
     1.17534     1.45284  0.00863758
     1.17766     1.38288  0.00695403
     1.17998     1.31743  0.00726383
      1.1823     1.24999  0.00667315
     1.18462     1.19067  0.00721902
     1.18694     1.13558  0.00674704
     1.18925     1.07535  0.00647971
     1.19157     1.01396  0.00616898
     1.19389    0.975474  0.00645571
     1.19621     0.92866  0.00598886
     1.19853    0.890013  0.00570765
     1.20085    0.834978  0.00620095
     1.20316    0.777715  0.00595415
     1.20548    0.731538  0.00523568
      1.2078    0.697219  0.00599927
     1.21012    0.658355  0.00529604
     1.21244    0.621714  0.00450398
     1.21475    0.584018  0.00534348
     1.21707    0.553777  0.00523501
     1.21939    0.523404  0.00475415
     1.22171    0.489907  0.00512436
     1.22403    0.453595  0.00454084
     1.22635    0.429006  0.00477527
     1.22866    0.404579  0.00485554
     1.23098    0.383953  0.00434552
      1.2333    0.360704  0.00411746
     1.23562    0.340168  0.00444336
     1.23794    0.318398  0.00394102
     1.24026    0.296132  0.00383641
     1.24257    0.279518  0.00385669
     1.24489    0.261414  0.00350937
     1.24721    0.246672  0.00315642
     1.24953    0.227611  0.00368554
     1.25185    0.210438  0.00389626
     1.25416    0.195029   0.0033569
     1.25648     0.18248  0.00336255
      1.2588    0.167124  0.00317094
     1.26112    0.154876  0.00264188
     1.26344    0.144342   0.0022734
     1.26576    0.137064  0.00241745
     1.26807    0.129274  0.00257351
     1.27039    0.119392   0.0025863
     1.27271    0.109543  0.00229506
     1.27503    0.101427   0.0023642
     1.27735   0.0939431  0.00246803
     1.27967   0.0859698  0.00229304
     1.28198    0.082297  0.00249195
      1.2843   0.0743239  0.00231087
     1.28662    0.070199  0.00193858
     1.28894   0.0667074  0.00181004
     1.29126   0.0632369  0.00154469
     1.29357   0.0597012  0.00149924
     1.29589   0.0557232  0.00152799
     1.29821   0.0527418  0.00161876
     1.30053   0.0508181  0.00141441
     1.30285   0.0482043  0.00153145
     1.30517   0.0467329  0.00160603
     1.30748   0.0441986  0.00139248
      1.3098   0.0439012  0.00152698
     1.31212    0.042644  0.00164197
     1.31444   0.0430648  0.00147452
     1.31676   0.0408872  0.00144658
     1.31908   0.0394209  0.00135374
     1.32139   0.0406572  0.00153485
     1.32371   0.0398566  0.00139689
     1.32603    0.042224  0.00161362
     1.32835   0.0425869  0.00136142
     1.33067   0.0427092  0.00153561
     1.33298   0.0460673  0.00140322
      1.3353   0.0468427  0.00134772
