           1         1.1         1.1           0
           2         1.1         1.1           0
           3         1.1         1.1           0
           4         1.1         1.1           0
           5         1.1         1.1           0
           6         1.1         1.1 6.08337e-09
           7         1.1         1.1 5.63211e-09
           8         1.1         1.1 5.26836e-09
           9         1.1         1.1 4.96705e-09
          10         1.1         1.1 9.42432e-09
          11         1.1         1.1 8.98574e-09
          12         1.1         1.1 8.60319e-09
          13         1.1         1.1 8.26568e-09
          14         1.1         1.1 7.96501e-09
          15         1.1         1.1 7.69493e-09
          16         1.1         1.1 7.45058e-09
          17         1.1         1.1 7.22812e-09
          18         1.1         1.1 7.02447e-09
          19         1.1         1.1 6.83712e-09
          20         1.1         1.1   6.664e-09
          21         1.1         1.1  6.5034e-09
          22         1.1         1.1 7.78188e-09
          23         1.1         1.1 7.61083e-09
          24         1.1         1.1 7.45058e-09
          25         1.1         1.1 7.30005e-09
          26         1.1         1.1 7.15829e-09
          27         1.1         1.1 7.02447e-09
          28         1.1         1.1  6.8979e-09
          29         1.1         1.1 6.18737e-09
          30         1.1         1.1 6.08337e-09
          31         1.1         1.1  3.7849e-09
          32         1.1         1.1 3.72529e-09
          33         1.1         1.1 3.66841e-09
          34         1.1         1.1 3.61406e-09
          35         1.1         1.1 3.56206e-09
          36         1.1         1.1 4.96705e-09
          37         1.1         1.1 5.47778e-09
          38         1.1         1.1 5.40522e-09
          39         1.1         1.1 6.31302e-09
          40         1.1         1.1   6.664e-09
          41         1.1         1.1 6.58223e-09
          42         1.1         1.1  6.5034e-09
          43         1.1         1.1 7.18598e-09
          44         1.1         1.1 7.45058e-09
          45         1.1         1.1 7.36733e-09
          46         1.1         1.1 7.28681e-09
          47         1.1         1.1 7.20888e-09
          48         1.1         1.1 7.75481e-09
          49         1.1         1.1 7.96501e-09
          50         1.1         1.1 7.88495e-09
          51         1.1         1.1 7.80727e-09
          52         1.1         1.1 7.73183e-09
          53         1.1         1.1  8.4393e-09
          54         1.1         1.1  8.3608e-09
          55         1.1         1.1 8.28444e-09
          56         1.1         1.1 8.21014e-09
          57         1.1         1.1  8.1378e-09
          58         1.1         1.1 8.06734e-09
          59         1.1         1.1 7.99868e-09
          60         1.1         1.1 7.45058e-09
          61         1.1         1.1 7.38926e-09
          62         1.1         1.1 7.32942e-09
          63         1.1         1.1 6.76895e-09
          64         1.1         1.1 6.71586e-09
          65         1.1         1.1   6.664e-09
          66         1.1         1.1 6.08337e-09
          67         1.1         1.1  6.0378e-09
          68         1.1         1.1 5.99324e-09
          69         1.1         1.1 5.67278e-09
          70         1.1         1.1 5.63211e-09
          71         1.1         1.1 5.59231e-09
          72         1.1         1.1 5.55333e-09
          73         1.1         1.1 4.93292e-09
          74         1.1         1.1 4.89947e-09
          75         1.1         1.1  4.8667e-09
          76         1.1         1.1 4.83458e-09
          77         1.1         1.1 3.79717e-09
          78         1.1         1.1 3.77275e-09
          79         1.1         1.1 3.74879e-09
          80         1.1         1.1 3.72529e-09
          81         1.1         1.1 2.86773e-09
          82         1.1         1.1 3.29112e-09
          83         1.1         1.1 3.27123e-09
          84         1.1         1.1  3.2517e-09
          85         1.1         1.1 3.23252e-09
          86         1.1         1.1 2.27241e-09
          87         1.1         1.1 2.25931e-09
          88         1.1         1.1 2.24643e-09
          89         1.1         1.1 2.23378e-09
          90         1.1         1.1 2.22133e-09
          91         1.1         1.1           0
          92         1.1         1.1           0
          93         1.1         1.1           0
          94         1.1         1.1           0
          95         1.1         1.1           0
          96         1.1         1.1           0
          97         1.1         1.1           0
          98         1.1         1.1 2.12874e-09
          99         1.1         1.1 2.11796e-09
         100         1.1         1.1 1.49012e-09
