           1     1.85231     1.85231           0
           2     1.83247     1.84239  0.00701617
           3     1.84753      1.8441  0.00488168
           4     1.85387     1.84655  0.00422822
           5     1.78833      1.8349   0.0109502
           6     1.76393     1.82307   0.0141376
           7     1.81063      1.8213   0.0122292
           8     1.77836     1.81593   0.0118199
           9     1.80712     1.81495    0.010547
          10     1.76444      1.8099   0.0106332
          11     1.74745     1.80422    0.011079
          12     1.76064     1.80059   0.0107344
          13     1.79509     1.80017  0.00991704
          14     1.77395     1.79829  0.00938377
          15     1.83435      1.8007  0.00906077
          16     1.79632     1.80042  0.00849859
          17     1.75615     1.79782  0.00838821
          18     1.74019     1.79462  0.00851139
          19     1.76516     1.79307  0.00820344
          20     1.83807     1.79532  0.00809603
          21     1.86603     1.79868  0.00838148
          22     1.87584     1.80219  0.00870331
          23     1.84841      1.8042  0.00855372
          24     1.81672     1.80472   0.0082132
          25     1.80832     1.80487  0.00788593
          26      1.7871     1.80418  0.00761216
          27     1.84685     1.80576   0.0074925
          28     1.85363     1.80747  0.00741736
          29     1.87778      1.8099  0.00754739
          30     1.92156     1.81362  0.00816221
          31     1.89879     1.81637  0.00834853
          32     1.90905     1.81926  0.00857534
          33     1.87132     1.82084  0.00845932
          34     1.90306     1.82326   0.0085492
          35     1.91414     1.82586  0.00869033
          36      1.9022     1.82798  0.00870384
          37     1.87516     1.82925  0.00856151
          38     1.86871     1.83029  0.00839895
          39     1.86416     1.83116  0.00822837
          40     1.85098     1.83165  0.00803758
          41     1.88202     1.83288  0.00793484
          42     1.87875     1.83397   0.0078207
          43      1.8276     1.83383  0.00764022
          44     1.84596      1.8341  0.00747155
          45      1.8438     1.83432  0.00730863
          46     1.83331      1.8343  0.00714978
          47     1.87173     1.83509  0.00704189
          48     1.91388     1.83673  0.00708391
          49     1.90527     1.83813  0.00707609
          50     1.92716     1.83991  0.00715508
