100 100 100 
99.6831 100.608 98.9277 
100.092 100.074 98.8035 
100.092 100.074 98.8035 
99.5488 101.214 99.6102 
99.8381 101.514 99.5303 
98.9221 101.211 100.174 
99.4151 101.347 99.8177 
99.2907 100.83 99.3927 
98.9974 100.163 100.283 
98.1249 100.321 99.8603 
97.004 100.371 100.237 
96.7259 101.149 100.205 
96.7259 101.149 100.205 
97.8753 101.049 99.5718 
97.3356 101.762 98.5862 
97.0309 101.708 98.1824 
97.0309 101.708 98.1824 
96.6381 100.655 99.2023 
97.5265 101.171 98.1205 
97.3915 100.647 97.3821 
97.3915 100.647 97.3821 
96.5619 101.744 96.5852 
96.1485 101.279 96.37 
96.7232 100.23 97.3612 
97.5065 99.1874 96.7302 
97.5065 99.1874 96.7302 
97.5065 99.1874 96.7302 
98.1344 99.8003 95.5825 
98.0693 99.088 96.699 
98.5721 98.185 95.5614 
98.5721 98.185 95.5614 
98.5721 98.185 95.5614 
98.2551 97.0683 96.2269 
97.3398 97.0535 96.0296 
97.3398 97.0535 96.0296 
97.3398 97.0535 96.0296 
97.7398 96.8661 95.3271 
97.7398 96.8661 95.3271 
96.6618 96.8154 94.7302 
96.6618 96.8154 94.7302 
96.2903 97.6762 93.6144 
96.2903 97.6762 93.6144 
96.0293 96.7782 92.5363 
95.3431 97.5449 93.3613 
95.4307 97.1411 92.9598 
95.4307 97.1411 92.9598 
95.4307 97.1411 92.9598 
94.9509 97.2653 93.8034 
94.9509 97.2653 93.8034 
94.0429 97.0116 93.5572 
94.0429 97.0116 93.5572 
94.2625 96.6863 93.4742 
94.5262 96.6168 92.4104 
93.6683 96.6201 92.6826 
93.6683 96.6201 92.6826 
93.6683 96.6201 92.6826 
92.9642 96.2337 93.6227 
92.7273 95.6335 94.8142 
93.346 95.0324 94.0628 
92.366 95.7742 93.5481 
92.366 95.7742 93.5481 
92.366 95.7742 93.5481 
92.366 95.7742 93.5481 
92.366 95.7742 93.5481 
92.366 95.7742 93.5481 
91.8375 94.9519 93.4601 
92.4645 95.221 92.455 
93.1493 95.501 92.0083 
93.0858 96.1116 91.4993 
92.3119 95.3603 92.3636 
92.3119 95.3603 92.3636 
91.2201 95.951 92.6416 
91.2201 95.951 92.6416 
91.6658 95.7935 92.5785 
92.2185 94.9637 93.432 
92.4915 93.9326 92.7671 
92.4915 93.9326 92.7671 
92.4915 93.9326 92.7671 
92.4915 93.9326 92.7671 
92.4915 93.9326 92.7671 
91.9062 94.7544 91.6603 
91.714 94.3168 91.4359 
91.4601 93.4201 91.1439 
91.0485 93.4427 89.9594 
90.4325 92.634 91.0798 
90.4325 92.634 91.0798 
91.3371 92.0119 90.3998 
90.4543 91.9676 89.8601 
90.4543 91.9676 89.8601 
90.4543 91.9676 89.8601 
90.4543 91.9676 89.8601 
91.4884 90.9246 88.9893 
90.961 89.799 88.9291 
90.961 89.799 88.9291 
89.9327 90.7674 87.897 
89.9327 90.7674 87.897 
89.9327 90.7674 87.897 
89.5097 89.8357 87.3484 
90.466 89.8807 86.5591 
90.7326 90.8377 85.9002 
89.9739 91.7866 84.8203 
89.9808 90.7736 84.1898 
89.6578 90.0584 84.6152 
89.6578 90.0584 84.6152 
89.6391 89.4617 84.4315 
88.5256 89.0832 84.4967 
88.5256 89.0832 84.4967 
87.7767 90.127 83.722 
86.9752 89.957 83.3851 
87.5132 89.2268 82.3833 
87.5696 88.1179 81.7408 
88.276 87.0449 82.916 
88.276 87.0449 82.916 
88.9736 85.9431 82.7215 
88.5756 84.9852 81.7945 
87.4915 84.027 82.6399 
88.455 82.8746 82.513 
88.455 82.8746 82.513 
87.6501 82.8577 81.6149 
87.6501 82.8577 81.6149 
87.6501 82.8577 81.6149 
86.9689 83.9583 80.6325 
86.2222 85.0147 80.1249 
86.4293 83.9605 79.4587 
86.4293 83.9605 79.4587 
86.4293 83.9605 79.4587 
85.2617 84.8659 80.4563 
84.7262 85.6065 79.6851 
84.7262 85.6065 79.6851 
84.7262 85.6065 79.6851 
84.5052 86.0189 79.0685 
83.6486 85.9076 77.9401 
83.4249 84.7973 76.9396 
83.4623 83.898 76.3602 
83.4623 83.898 76.3602 
83.4623 83.898 76.3602 
83.6341 83.8603 76.7727 
84.7204 83.2616 75.9219 
84.7283 82.8345 75.9537 
84.5991 83.1424 77.0217 
84.5991 83.1424 77.0217 
84.4045 83.3986 77.6562 
85.0619 83.6648 77.8452 
85.0619 83.6648 77.8452 
86.0619 84.0279 78.217 
85.0372 82.843 79.3257 
85.1218 81.8353 78.2247 
85.1218 81.8353 78.2247 
84.3466 81.7006 79.3316 
84.0899 80.975 79.8762 
85.1257 80.1682 79.0164 
85.1257 80.1682 79.0164 
84.1466 79.0827 78.2044 
83.2152 80.2026 78.1841 
83.4896 80.4367 77.9366 
82.9361 79.6903 78.8307 
82.6559 79.2289 78.7026 
82.7048 79.0288 79.7242 
83.4079 79.3898 79.5377 
83.4079 79.3898 79.5377 
83.4079 79.3898 79.5377 
82.5362 79.2218 78.873 
82.5362 79.2218 78.873 
81.6513 79.1064 78.3741 
80.9757 78.6093 77.7137 
80.9757 78.6093 77.7137 
80.9757 78.6093 77.7137 
80.0944 79.5578 76.6341 
79.1729 78.3796 76.5606 
79.1729 78.3796 76.5606 
78.2561 77.4663 77.356 
78.9804 76.8015 77.237 
78.1441 77.1752 77.5986 
77.3898 76.0962 78.5111 
78.2945 75.3545 78.3949 
79.0259 74.3916 78.3121 
78.1172 73.8042 78.0216 
78.1172 73.8042 78.0216 
78.1937 73.6283 77.2378 
77.0705 74.7038 77.3176 
76.1811 75.3224 76.6471 
77.2697 74.3002 76.7074 
76.7186 73.6545 75.6468 
76.7186 73.6545 75.6468 
75.577 73.5127 74.9769 
75.577 73.5127 74.9769 
75.5178 72.7843 75.7219 
74.5478 73.2677 74.7722 
74.5478 73.2677 74.7722 
74.5478 73.2677 74.7722 
74.5478 73.2677 74.7722 
75.1487 72.2564 74.9718 
74.0452 71.0686 74.017 
74.3872 71.4124 72.9181 
74.0005 71.1079 72.342 
74.5524 70.9202 72.9733 
73.741 71.3868 73.1189 
73.1378 70.3904 72.7986 
73.1378 70.3904 72.7986 
72.7946 71.3904 72.2561 
73.6766 71.3638 71.2316 
74.1753 71.4053 70.4588 
73.1554 71.7797 70.4376 
73.3302 72.1373 69.9647 
73.079 72.959 69.7078 
72.5458 72.1685 68.7153 
72.5458 72.1685 68.7153 
71.8391 72.1842 68.513 
71.8391 72.1842 68.513 
70.939 72.4119 67.4354 
70.2189 71.9277 67.7849 
69.2697 72.5526 67.4726 
68.7537 71.8418 66.7167 
69.394 71.7387 65.67 
70.2709 72.2595 64.5692 
69.4134 71.843 65.5795 
69.4134 71.843 65.5795 
70.333 71.8831 65.1655 
69.8431 71.6573 64.5841 
68.8489 72.1533 64.8726 
69.6272 71.6099 65.0571 
69.6272 71.6099 65.0571 
68.8317 71.2395 64.0689 
68.4196 71.5013 64.3196 
68.7026 71.0307 64.1713 
68.7026 71.0307 64.1713 
67.5325 71.5984 65.3135 
67.527 70.9953 65.0228 
66.9191 70.2619 64.8412 
67.196 70.0233 64.3522 
66.8818 71.1382 63.6237 
66.8818 71.1382 63.6237 
66.3648 71.7543 62.996 
66.3648 71.7543 62.996 
66.3648 71.7543 62.996 
67.5202 72.2193 63.7108 
67.5202 72.2193 63.7108 
67.5202 72.2193 63.7108 
66.6283 71.5293 62.973 
66.1156 71.9659 62.311 
65.99 71.2517 62.6234 
65.99 71.2517 62.6234 
66.6079 71.605 63.1432 
67.2727 70.7207 63.1771 
67.2727 70.7207 63.1771 
67.2727 70.7207 63.1771 
67.2727 70.7207 63.1771 
67.6304 69.7269 63.1147 
67.6304 69.7269 63.1147 
66.6652 69.3591 63.7747 
66.5254 68.6138 62.7927 
65.7174 67.8239 63.5319 
64.9126 67.4988 62.3425 
65.2969 66.617 61.3013 
65.6474 65.4298 61.9378 
65.2144 65.796 62.7672 
64.4734 65.4633 62.6047 
63.9653 64.3711 61.4279 
64.1152 65.5151 60.7463 
63.8692 64.737 60.1736 
63.8692 64.737 60.1736 
63.8692 64.737 60.1736 
64.2546 64.3263 59.0161 
63.9306 63.5608 59.7051 
63.9306 63.5608 59.7051 
63.1877 63.4571 59.4135 
63.1877 63.4571 59.4135 
62.3572 62.262 60.4112 
61.348 63.0704 60.6794 
61.348 63.0704 60.6794 
61.348 63.0704 60.6794 
61.348 63.0704 60.6794 
61.7964 62.0901 60.7754 
62.6926 61.5391 59.8207 
62.6926 61.5391 59.8207 
62.6926 61.5391 59.8207 
63.0405 60.4878 59.3588 
62.0566 61.5963 59.6024 
62.1061 61.0218 60.1781 
61.5971 60.2238 60.9872 
61.9251 59.1767 61.9323 
61.6612 59.4792 61.1757 
60.7505 60.2132 60.6584 
60.7505 60.2132 60.6584 
59.8258 61.1428 60.733 
58.717 60.1029 60.9996 
58.717 60.1029 60.9996 
58.2525 60.1761 60.3548 
58.9387 59.8649 60.4118 
59.7565 59.8104 59.6842 
59.7565 59.8104 59.6842 
59.7565 59.8104 59.6842 
59.0684 60.7672 59.228 
59.0684 60.7672 59.228 
57.8886 60.4433 60.3182 
58.7556 59.5744 59.3179 
58.7556 59.5744 59.3179 
58.7556 59.5744 59.3179 
57.9348 60.385 59.4101 
57.0259 59.3677 58.9849 
56.5413 60.3136 59.5819 
56.5413 60.3136 59.5819 
55.7509 59.6711 58.425 
56.1422 59.704 57.6558 
55.9413 59.4754 58.5946 
54.9188 58.7939 58.1743 
54.0086 58.9428 57.7042 
54.0086 58.9428 57.7042 
53.3749 59.0831 58.0045 
53.1177 58.842 57.9953 
54.0984 59.0531 58.3636 
54.8656 58.5384 57.6418 
54.8656 58.5384 57.6418 
55.7718 58.1298 57.5559 
55.7718 58.1298 57.5559 
56.493 58.4362 56.7853 
56.493 58.4362 56.7853 
56.493 58.4362 56.7853 
55.4677 59.3464 57.1433 
54.329 59.7581 57.4361 
54.6751 59.0226 56.5959 
54.1631 59.2965 56.9472 
54.297 59.2047 56.1414 
54.2153 58.2186 55.5207 
54.0917 58.4762 54.8952 
54.5927 57.8634 54.0971 
54.5927 57.8634 54.0971 
53.9952 57.7827 53.2239 
54.88 56.983 52.3296 
53.9406 55.8063 52.3855 
53.9406 55.8063 52.3855 
54.705 55.268 52.0758 
54.705 55.268 52.0758 
54.705 55.268 52.0758 
54.705 55.268 52.0758 
55.7418 55.3341 52.1885 
56.3104 54.3498 53.0766 
55.3149 55.4023 53.1072 
54.2859 54.2203 54.1947 
54.4453 53.2663 53.8725 
55.1732 52.9208 54.9926 
55.1732 52.9208 54.9926 
54.4733 53.8176 53.866 
54.8554 54.4463 53.1096 
54.8554 54.4463 53.1096 
54.7536 53.6427 52.1054 
53.8326 52.5533 52.7494 
53.8326 52.5533 52.7494 
53.8326 52.5533 52.7494 
53.8326 52.5533 52.7494 
53.7228 51.5948 53.0183 
53.7228 51.5948 53.0183 
53.0635 51.2677 53.6096 
51.9367 50.4477 53.6793 
51.9367 50.4477 53.6793 
52.1335 50.084 53.7037 
52.2099 49.8994 53.7318 
52.2099 49.8994 53.7318 
52.1798 49.2202 53.5763 
51.0431 48.1207 52.468 
51.934 47.6766 51.3946 
51.934 47.6766 51.3946 
51.404 46.6386 52.3103 
50.4075 47.4012 51.3441 
50.4075 47.4012 51.3441 
