           1     1.40712     1.40712           0
           2     1.40708      1.4071 1.58725e-05
           3     1.40713     1.40711 1.26578e-05
           4       1.407     1.40708 2.43581e-05
           5     1.40717      1.4071 2.53357e-05
           6     1.40723     1.40712 2.93373e-05
           7     1.40712     1.40712  2.5147e-05
           8     1.40716     1.40713 2.24405e-05
           9     1.40721     1.40714 2.16209e-05
          10     1.40724     1.40715 2.19125e-05
          11     1.40724     1.40716 2.13885e-05
          12     1.40716     1.40716 1.96101e-05
          13     1.40713     1.40715 1.82056e-05
          14     1.40705     1.40715 1.83361e-05
          15     1.40697     1.40713 2.04364e-05
          16     1.40702     1.40713 2.03133e-05
          17     1.40707     1.40712 1.93527e-05
          18     1.40724     1.40713 1.92331e-05
          19     1.40717     1.40713 1.83203e-05
          20     1.40709     1.40713 1.75524e-05
          21     1.40712     1.40713 1.67214e-05
          22     1.40702     1.40712 1.66331e-05
          23     1.40705     1.40712 1.62582e-05
          24     1.40718     1.40712  1.5781e-05
          25     1.40718     1.40713 1.53028e-05
          26     1.40713     1.40713 1.47142e-05
          27     1.40713     1.40713 1.41693e-05
          28     1.40722     1.40713 1.40411e-05
          29     1.40704     1.40713 1.39257e-05
          30     1.40708     1.40712 1.35447e-05
          31      1.4072     1.40713 1.33303e-05
          32      1.4072     1.40713 1.30914e-05
          33     1.40722     1.40713 1.29499e-05
          34     1.40714     1.40713 1.25715e-05
          35       1.407     1.40713 1.27792e-05
          36     1.40703     1.40713 1.27256e-05
          37     1.40704     1.40712 1.26058e-05
          38     1.40718     1.40712 1.23697e-05
          39     1.40719     1.40713 1.21522e-05
          40     1.40718     1.40713 1.19165e-05
          41     1.40709     1.40713   1.167e-05
          42     1.40713     1.40713 1.13933e-05
          43     1.40706     1.40713 1.12352e-05
          44     1.40715     1.40713 1.09899e-05
          45     1.40703     1.40712 1.09485e-05
          46     1.40709     1.40712 1.07394e-05
          47     1.40715     1.40712 1.05236e-05
          48     1.40715     1.40712 1.03191e-05
          49     1.40712     1.40712 1.01086e-05
          50      1.4071     1.40712 9.91508e-06
