           1   -0.416894   -0.416894           0
           2   -0.411796   -0.414345  0.00180266
           3   -0.411564   -0.413418  0.00142024
           4   -0.413378   -0.413408  0.00106522
           5   -0.414629   -0.413652 0.000879717
           6   -0.414391   -0.413775  0.00074168
           7   -0.412705   -0.413622 0.000651284
           8   -0.411554   -0.413364 0.000619053
           9    -0.41262   -0.413281 0.000555761
          10   -0.418036   -0.413757 0.000673537
          11   -0.416243   -0.413983 0.000649114
          12   -0.414037   -0.413987 0.000595037
          13   -0.411636   -0.413806 0.000576099
          14   -0.413695   -0.413798 0.000535004
          15   -0.414106   -0.413819 0.000499729
          16   -0.413104   -0.413774 0.000470487
          17   -0.413618   -0.413765 0.000442902
          18   -0.409539    -0.41353 0.000476469
          19   -0.409793   -0.413334 0.000490305
          20   -0.417557   -0.413545 0.000509238
          21   -0.409822   -0.413367 0.000514914
          22   -0.410283   -0.413227  0.00051024
          23   -0.417026   -0.413392 0.000514093
          24   -0.413128   -0.413381  0.00049279
          25   -0.416564   -0.413509 0.000489243
          26   -0.412999   -0.413489  0.00047082
          27   -0.416786   -0.413611 0.000468946
          28   -0.414465   -0.413642 0.000453188
          29   -0.417057   -0.413759 0.000452603
          30   -0.418776   -0.413927 0.000467387
          31   -0.414351    -0.41394 0.000452511
          32   -0.418625   -0.414087 0.000461447
          33   -0.410798   -0.413987 0.000458101
          34   -0.416765   -0.414069 0.000451856
          35   -0.413646   -0.414057 0.000439107
          36   -0.416435   -0.414123  0.00043185
          37   -0.413878   -0.414116 0.000420229
          38   -0.413506     -0.4141 0.000409477
          39   -0.412944    -0.41407 0.000400048
          40   -0.412781   -0.414038 0.000391344
          41   -0.412047    -0.41399 0.000384799
          42    -0.40696   -0.413822 0.000410429
          43   -0.420424   -0.413976 0.000428636
          44   -0.415071   -0.414001 0.000419617
          45    -0.41515   -0.414026  0.00041107
          46   -0.413752    -0.41402 0.000402176
          47   -0.415419    -0.41405 0.000394719
          48   -0.413065    -0.41403 0.000387029
          49   -0.411491   -0.413978 0.000382583
          50   -0.416412   -0.414026 0.000378017
