-0.980764         0.000923335           -0.195195
-0.265693            0.654246           0.0534887
-0.609125           -0.164462            0.513676
0.259361           -0.399314           0.0771243
-0.0865352            0.538925            0.085086
-0.328277             1.48298           -0.139218
-1.14085             1.55083            0.439679
-0.876232             1.12258            -0.42437
-1.1282             1.83603            0.229467
-1.82437             2.40078           -0.213706
-1.32557               2.257            -1.06842
-2.30355             2.20989            -1.27176
-3.21365              1.8645            -1.50071
-3.3684              1.0664           -0.918398
-4.35529             1.13729            -1.06336
-4.40792            0.142758            -1.15352
-4.52275           -0.850589            -1.16238
-4.50042            0.117389            -1.41242
-4.20834           -0.784568            -1.73048
-4.79324           -0.471881           -0.982071
-5.2523           -0.398797            -1.86746
-5.36626            -1.05021            -2.61758
-4.97271            -1.68771            -1.95522
-4.56566            -1.72081            -2.86803
-4.01736            -2.39149            -3.36758
-4.33792            -2.23573            -4.30191
-4.12858            -1.85708            -3.40036
-3.40606            -2.54548             -3.4641
-4.27128            -2.92636            -3.13803
-3.65816            -2.14422            -3.24917
-3.75224            -1.39111             -3.9003
-3.96189           -0.813854             -4.6895
-2.99667           -0.700421            -4.92507
-3.57045            -0.35732            -4.18139
-4.06165            -1.22121            -4.29283
-3.7496           -0.828524            -5.15795
-3.46981           -0.432923            -6.03272
-3.8698              -1.109             -5.4139
-4.42            -0.66444            -6.12075
-4.69628            0.280478            -5.94525
-3.70353            0.400515            -5.93802
-3.75397             1.31425            -5.53485
-4.18863            0.630605            -4.94859
-4.64594             1.46627            -4.64441
-3.87478             1.08293            -4.13612
-3.00648             1.34303            -3.71373
-3.06054             2.27375            -3.35202
-3.23447             1.50642            -3.96923
-3.48699             2.35778            -4.42903
-4.47719             2.41627            -4.55583
-5.32484             2.06116            -4.95003
-6.16085             2.20492            -5.47956
-5.4923              1.9678            -6.18441
-4.72999             1.62307            -6.73218
-5.30191             1.03275            -6.16259
-5.77058            0.787444            -5.31396
-5.35816            0.761742            -4.40333
-4.58173             1.11234            -4.92701
-4.83622             1.70809            -5.68879
-4.16617             1.22177            -5.12796
-3.41669             1.45323            -5.74821
-3.25001             2.04164            -4.95702
-2.49716             1.38584            -5.01311
-1.8556             1.60326            -5.74873
-1.22076             1.43339            -4.99499
-1.70206             1.86088            -4.22975
-0.763944             1.96491            -4.56007
-0.268396             1.64965            -5.36941
-0.552422            0.744552            -5.68583
0.208298            0.188285            -6.02031
-0.17903           -0.519569            -5.42961
-0.110368           -0.389848            -6.41878
-0.333256            -1.30059            -6.07111
-0.828714            -0.48087            -6.35849
-0.697594            -1.38803            -5.95865
-0.669179            -2.30228             -5.5545
-0.803145             -1.7346            -4.74222
-1.33712            -2.57274             -4.6309
-1.19001            -2.35477             -3.6661
-1.73728            -1.52725            -3.54078
-1.95041            -0.55868            -3.66904
-2.81331           -0.198095            -3.31496
-3.02096           -0.658239            -2.45174
-2.17931            -1.05334            -2.08361
-1.89041             -1.9159            -1.66824
-1.84131            -2.33626            -2.57426
-0.916159            -2.17341            -2.23138
-1.2674            -2.69442            -3.00931
-0.356248            -2.50839            -2.64162
0.109816            -2.53949            -1.75742
1.04827            -2.30528            -1.50353
1.13836            -3.30103             -1.4847
1.79886            -3.30087            -2.23552
1.59558            -4.27664            -2.15469
2.16228            -3.62212            -2.65513
2.93387            -3.57527            -3.28953
2.42272            -2.95587            -3.88541
2.03548            -2.05715            -3.67962
1.73312            -2.83347            -3.12653
1.42344            -2.15088            -2.46459
2.39384            -2.38547            -2.52186
1.87716            -1.53192            -2.45492
2.29496              -2.341            -2.86823
2.72522            -2.24189            -1.97098
2.07068            -1.63003            -1.52692
2.42486             -1.5545           -0.594798
1.87696            -1.90372            0.165361
1.11534            -2.34519           -0.309037
1.86192             -1.8713            0.157924
0.871099            -1.74733            0.211882
1.45681            -1.95215           -0.572333
1.74216            -2.50177            -1.35751
0.745757            -2.50924            -1.44187
0.306708            -2.19698           -0.599417
-0.632322            -2.30507           -0.273012
0.0472093            -2.32897            -1.00627
-0.881608            -2.53659           -0.699365
-0.897839              -2.349            0.282749
-1.82478            -2.62284           0.0262513
-2.67421            -2.43878           -0.468322
-1.74048             -2.7965           -0.482439
-1.92102            -3.38169            0.308107
-0.944507            -3.43884            0.100352
-0.858171            -2.62149            -0.46929
-0.154654            -2.36538            -1.13222
0.139391            -2.72729            -2.01684
0.184515             -2.0793            -1.25653
-0.449931            -1.43787             -0.8252
-0.334786             -1.1916            -1.78754
-0.463142             -1.5261            -2.72115
-0.897599            -0.87986            -2.09376
-1.4772          -0.0767285            -2.23174
-1.74084            0.678542             -2.8318
-1.48644            0.276785             -1.9521
-1.54485             1.25104            -2.16983
-2.14632              1.4674             -1.4008
-2.62647             2.33163            -1.55107
-1.83157             2.90051            -1.34009
-0.869919             2.90632            -1.06587
-0.440891             3.80662           -0.992435
-1.22444             3.60465            -0.40484
-0.772335             3.88849            -1.25044
-0.402922             4.80623            -1.10456
-0.34946             4.80525            -2.10313
-1.1583             5.07963            -2.62323
-0.760132             5.95176            -2.33889
0.0272535             5.47777            -1.94473
0.775142             5.83225            -1.38348
0.975472             4.87904            -1.15707
0.972353             5.06083            -2.14041
0.671332             5.39325            -3.03421
-0.307276             5.23968            -3.17112
-0.258545             4.71737            -2.31976
-0.679954             5.40907            -1.73327
-0.333742             6.29192            -1.41592
0.517563              5.7732            -1.33709
-0.0866246             6.33513           -0.772123
-0.0804849             5.99181            0.167075
0.902467             5.87018            0.304955
0.864672             6.85635            0.143609
1.48707             6.07478            0.185703
1.57511             5.09298           0.0174354
2.34064             4.52629           -0.287227
1.83992             4.61324            0.574004
2.38618             4.68009           -0.260941
1.87584             5.33355           -0.819993
2.28474             4.61336            -1.38046
1.36581             4.53039            -1.76605
1.31684             3.84083            -2.48862
1.56612             4.42033            -1.71271
2.45699             4.70138            -1.35584
3.4187             4.89229            -1.55247
3.97155             5.72556            -1.55674
3.81882             6.29321            -2.36572
4.01387             5.55092            -1.72467
4.65462             4.98339            -2.24173
5.35882             4.38003            -2.61599
4.83723             3.89674            -3.31911
4.87788             3.12374            -3.95222
4.44067             3.92481            -4.36104
4.92714             3.51085            -5.13044
5.68243             3.17984            -4.56477
6.51829             2.71116            -4.85057
