0 91.7305 91.7305 0 
1 5.02524 48.3779 43.3526 
2 4.99141 33.9157 28.9074 
3 5.39265 26.785 21.6487 
4 5.06246 22.4405 17.3227 
5 4.92181 19.5207 14.4421 
6 4.74195 17.4094 12.3871 
7 4.73323 15.8249 10.8439 
8 3.91331 14.5014 9.65457 
9 5.84155 13.6354 8.67863 
10 3.94747 12.7547 7.89936 
11 5.29917 12.1334 7.23782 
12 6.65861 11.7123 6.67113 
13 4.97225 11.2308 6.195 
14 5.45378 10.8457 5.78008 
15 4.31766 10.4377 5.42214 
16 5.56784 10.1512 5.10126 
17 5.03206 9.86683 4.81792 
18 6.23976 9.67593 4.56129 
19 5.19168 9.45172 4.33302 
20 4.42461 9.21233 4.12847 
21 4.73526 9.00883 3.9416 
22 5.20148 8.84329 3.76997 
23 4.63173 8.66781 3.61373 
24 4.82899 8.51426 3.46957 
25 5.06442 8.38157 3.33609 
26 5.2014 8.26379 3.21232 
27 4.49492 8.12919 3.09839 
28 4.4201 8.00129 2.99238 
29 4.19261 7.87433 2.8937 
30 4.64793 7.77025 2.80073 
31 5.38017 7.69556 2.71282 
32 4.94965 7.61235 2.63065 
33 4.46735 7.51985 2.55378 
34 4.86704 7.44406 2.4809 
35 4.26367 7.35571 2.41262 
36 6.32161 7.32777 2.34667 
37 4.48295 7.2529 2.28531 
38 4.76567 7.18913 2.22686 
39 4.71975 7.12739 2.17135 
40 4.51689 7.06372 2.11868 
41 4.34008 6.99887 2.06864 
42 4.87703 6.94953 2.02056 
43 4.00859 6.88269 1.97524 
44 5.21813 6.8457 1.9312 
45 4.29626 6.79028 1.88956 
46 4.67122 6.74519 1.84947 
47 5.16615 6.71229 1.81083 
48 5.49915 6.68753 1.77366 
49 4.84587 6.6507 1.73822 
50 5.95093 6.63698 1.70385 
51 4.70889 6.5999 1.67117 
52 4.70492 6.56415 1.63973 
53 5.50245 6.54449 1.6092 
54 4.661 6.51024 1.58004 
55 5.3235 6.48905 1.55171 
56 5.17902 6.46607 1.52442 
57 4.81616 6.43762 1.49817 
58 4.45266 6.40398 1.47295 
59 4.25567 6.36817 1.44863 
60 5.82548 6.35927 1.42471 
61 4.67863 6.33217 1.40181 
62 4.58867 6.30449 1.37966 
63 3.7617 6.26476 1.35851 
64 5.15748 6.24773 1.33755 
65 5.45623 6.23573 1.31719 
66 4.60311 6.21137 1.29761 
67 4.68942 6.18898 1.27858 
68 5.42447 6.1779 1.25996 
69 4.33389 6.15156 1.24211 
70 6.17031 6.15183 1.22449 
71 5.41243 6.14156 1.20741 
72 4.96711 6.12547 1.19086 
73 4.41988 6.10242 1.17488 
74 4.67707 6.08342 1.15927 
75 5.91376 6.08118 1.14392 
76 5.12948 6.06882 1.12903 
77 5.28975 6.05883 1.11451 
78 4.87008 6.04379 1.10041 
79 4.01246 6.0184 1.08687 
80 4.49169 5.99955 1.07353 
81 3.89616 5.9739 1.06067 
82 6.33264 5.97822 1.04782 
83 4.86331 5.96495 1.03535 
84 4.47776 5.94745 1.02325 
85 4.72545 5.93324 1.01138 
86 4.53805 5.9172 0.999819 
87 4.5041 5.90115 0.988522 
88 5.04804 5.89156 0.977399 
89 5.42273 5.88635 0.966492 
90 5.03333 5.87698 0.955858 
91 5.17588 5.86936 0.945442 
92 4.02412 5.84952 0.935431 
93 6.04152 5.85156 0.925429 
94 5.94468 5.85254 0.915636 
95 4.5092 5.83854 0.906156 
96 4.88578 5.82872 0.896819 
97 5.24938 5.82281 0.887641 
98 4.48069 5.80925 0.878733 
99 5.76867 5.80885 0.869902 
