1            0.354647            0.354647                   0
2            0.315615            0.335131            0.019516
3             0.36961            0.346624           0.0160949
4            0.366604            0.351619           0.0124288
5            0.343779            0.350051          0.00975411
6            0.329591            0.346641          0.00866351
7            0.301567            0.340202          0.00975062
8            0.257856            0.329908           0.0133138
9            0.368273            0.334171           0.0124915
10            0.345567            0.335311           0.0112307
11            0.196541            0.322695           0.0161971
12              0.3731            0.326896           0.0153709
13            0.359296            0.329388           0.0143571
14             0.27777            0.325701            0.013794
15            0.251385            0.320747           0.0137641
16            0.312854            0.320253           0.0128846
17            0.371783            0.323285           0.0124768
18             0.37524            0.326171           0.0121122
19            0.355663            0.327723           0.0115616
20            0.346808            0.328677           0.0110098
1             0.40313             0.40313                   0
2             0.38914            0.396135          0.00699513
3            0.401396            0.397889          0.00440292
4            0.385624            0.394823           0.0043697
5            0.358272            0.387513          0.00805563
6             0.45855            0.399352           0.0135439
7            0.368421            0.394933             0.01227
8            0.325237            0.386221            0.013741
9            0.337312            0.380787           0.0132811
10            0.389148            0.381623           0.0119084
11            0.298661            0.374081           0.0131494
12             0.37916            0.374504           0.0120112
13            0.356171            0.373094           0.0111383
14            0.386811            0.374074           0.0103585
15            0.399429            0.375764          0.00979027
16            0.342686            0.373697          0.00938842
17            0.387946            0.374535          0.00885863
18            0.351211            0.373239          0.00845191
19            0.368109            0.372969          0.00799927
20             0.39549            0.374095          0.00767186
1            0.437069            0.437069                   0
2            0.398691             0.41788           0.0191887
3            0.392135            0.409298           0.0140136
4            0.390926            0.404705           0.0109218
5            0.389764            0.401717          0.00897227
6            0.443285            0.408645           0.0100829
7            0.387591            0.405637          0.00903686
8             0.36711            0.400821          0.00918921
9            0.392777            0.399928          0.00815327
10            0.395294            0.399464          0.00730721
11            0.356885            0.395593          0.00765964
12            0.402065            0.396133          0.00701303
13            0.374522             0.39447          0.00666179
14            0.415455            0.395969          0.00634714
15            0.394922            0.395899          0.00590928
16            0.394576            0.395817          0.00552824
17            0.483749            0.400989          0.00732945
18            0.361037             0.39877          0.00725799
19            0.315268            0.394375          0.00815156
20            0.428339            0.396073          0.00791752
1            0.413256            0.413256                   0
2            0.409566            0.411411          0.00184478
3            0.388611            0.403811          0.00767421
4            0.412126             0.40589          0.00581103
5            0.462028            0.417117           0.0120963
6            0.459081            0.424111           0.0121022
7             0.38277            0.418205           0.0118108
8            0.425329            0.419096           0.0102672
9            0.410049            0.418091          0.00911043
10            0.415793            0.417861          0.00815186
11            0.359923            0.412594          0.00906161
12            0.408383            0.412243          0.00827952
13             0.42436            0.413175          0.00767288
14            0.394379            0.411832          0.00722947
15            0.391392             0.41047          0.00686684
16            0.447283             0.41277          0.00682298
17            0.429866            0.413776          0.00648749
18            0.334902            0.409394          0.00752411
19            0.347826            0.406154          0.00782007
20            0.404667            0.406079          0.00741915
